EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"1/5/2024 1:21:45 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,base_run
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ConsumptionBiomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
95,7.196469,2.567822,2.181476,18.27449,8.994215,6.397519,5.233418,4.42452,3.815659,3.695468,2.011316,12.54023,4.044605,10.12446,3.741807,10.75583,3.623155,7.314394,12.56397,154.8999,0,0
96,7.198269,2.561944,2.181643,18.28494,8.985689,6.393661,5.240339,4.42556,3.829775,3.692629,2.012092,12.57974,4.041595,10.13397,3.740168,10.76021,3.624108,7.314148,12.56546,154.9051,0,0
97,7.197443,2.559281,2.182347,18.29211,9.01836,6.493873,5.316751,4.456962,3.848617,3.694673,2.01328,12.41611,4.036469,10.1351,3.693,10.76492,3.619485,7.313909,12.56691,154.91,0,0
98,7.197391,2.555984,2.181586,18.29303,9.029692,6.522826,5.355422,4.477103,3.86195,3.694341,2.014394,12.42071,4.032513,10.14216,3.670024,10.76849,3.620592,7.313879,12.56837,154.9125,0,0
99,7.198061,2.552424,2.181103,18.29381,9.038987,6.543367,5.390258,4.496918,3.873674,3.694043,2.015406,12.42895,4.028915,10.14886,3.650342,10.77195,3.621671,7.313969,12.56985,154.9132,0,0
100,7.199072,2.548579,2.180789,18.29427,9.046514,6.557562,5.421403,4.515948,3.884144,3.693769,2.016307,12.44076,4.025616,10.15455,3.633394,10.77524,3.622686,7.31412,12.57135,154.9128,0,0
101,7.200193,2.544427,2.180532,18.29432,9.052508,6.566971,5.449176,4.533894,3.893585,3.693549,2.017093,12.45532,4.022559,10.15915,3.618726,10.77841,3.623619,7.314303,12.57283,154.9115,0,0
102,7.201294,2.53995,2.180234,18.29421,9.05718,6.573117,5.473248,4.550599,3.902126,3.693429,2.017762,12.47184,4.019691,10.16273,3.605963,10.78152,3.624466,7.3145,12.57432,154.9097,0,0
103,7.202326,2.535132,2.179812,18.2946,9.060707,6.576861,5.494192,4.565954,3.909811,3.693468,2.018313,12.48986,4.016965,10.16534,3.5948,10.78455,3.625229,7.314706,12.5758,154.9076,0,0
104,7.203292,2.529963,2.179199,18.29638,9.063457,6.578454,5.512959,4.57991,3.916629,3.693731,2.018747,12.5093,4.014338,10.16673,3.584992,10.78739,3.625914,7.314916,12.57728,154.9052,0,0
105,7.204239,2.524438,2.178343,18.30063,9.06553,6.578391,5.530069,4.592658,3.922536,3.694272,2.019064,12.53122,4.011778,10.16638,3.576342,10.78983,3.626531,7.315136,12.57875,154.9026,0,0
106,7.205226,2.518554,2.177206,18.30843,9.066929,6.577111,5.546016,4.604372,3.927608,3.695013,2.019268,12.55723,4.009259,10.16345,3.568697,10.79161,3.627088,7.315368,12.58022,154.8997,0,0
107,7.206315,2.512316,2.175764,18.32077,9.06769,6.575127,5.560621,4.61531,3.931569,3.696093,2.01936,12.58941,4.006766,10.15689,3.561934,10.79245,3.627596,7.315613,12.58168,154.8967,0,0
108,7.207555,2.505726,2.174007,18.33846,9.067843,6.572493,5.574653,4.625682,3.934327,3.697571,2.019344,12.63011,4.004291,10.14553,3.555956,10.79203,3.628063,7.315876,12.58314,154.8934,0,0
109,7.207692,2.501358,2.176159,18.33686,9.085117,6.611232,5.600739,4.646754,3.945061,3.699196,2.019712,12.64713,4.002091,10.16293,3.54409,10.79427,3.623773,7.316151,12.58458,154.8898,0,0
110,7.208314,2.496258,2.17598,18.33224,9.095105,6.625123,5.609307,4.662056,3.955396,3.699686,2.01999,12.6567,4.000256,10.18217,3.535865,10.79689,3.624141,7.316494,12.58604,154.8853,0,0
111,7.209579,2.490671,2.175539,18.32812,9.104608,6.636219,5.615438,4.676153,3.966162,3.700025,2.020156,12.66894,3.998602,10.20114,3.528776,10.7994,3.6245,7.316872,12.5875,154.8802,0,0
112,7.210983,2.484622,2.174866,18.32476,9.113815,6.644795,5.619972,4.689012,3.976911,3.700285,2.02021,12.68256,3.99709,10.21777,3.522665,10.80185,3.624846,7.317263,12.58897,154.8748,0,0
113,7.212274,2.478136,2.173951,18.32215,9.122912,6.651099,5.623479,4.700725,3.987332,3.700508,2.020153,12.69658,3.995681,10.23111,3.517394,10.80429,3.625183,7.317659,12.59043,154.8692,0,0
114,7.213356,2.471236,2.172787,18.32022,9.132059,6.65536,5.626603,4.710892,3.997234,3.700709,2.019988,12.71027,3.994348,10.24091,3.512849,10.80674,3.62551,7.318052,12.59188,154.8633,0,0
115,7.214218,2.46395,2.171373,18.31902,9.141382,6.657788,5.62957,4.7198,4.006462,3.700885,2.019717,12.72313,3.993066,10.24731,3.508931,10.80915,3.625837,7.318446,12.59333,154.8575,0,0
116,7.214897,2.456301,2.169711,18.31867,9.150973,6.65867,5.632194,4.728039,4.01491,3.701016,2.019343,12.73482,3.991819,10.25067,3.505558,10.81142,3.626166,7.318837,12.59477,154.8515,0,0
117,7.21545,2.448314,2.167804,18.31936,9.160896,6.658178,5.634628,4.735876,4.02269,3.701075,2.018873,12.7451,3.990597,10.25141,3.502665,10.81339,3.626502,7.319227,12.5962,154.8454,0,0
118,7.215951,2.440018,2.165661,18.32128,9.171176,6.65644,5.637032,4.74359,4.029906,3.701021,2.018309,12.75376,3.989394,10.25,3.500193,10.81486,3.626849,7.319617,12.59761,154.8393,0,0
119,7.216472,2.431437,2.16329,18.32461,9.181808,6.653608,5.63963,4.750975,4.036732,3.700772,2.017657,12.76063,3.988212,10.2469,3.498099,10.81561,3.62721,7.320011,12.59901,154.8332,0,0
120,7.217075,2.422598,2.160708,18.3297,9.192724,6.649822,5.642323,4.758529,4.043309,3.700287,2.01692,12.76545,3.987053,10.24257,3.496343,10.81541,3.627584,7.320407,12.6004,154.827,0,0
121,7.217407,2.405659,2.148765,18.32631,9.194819,6.632666,5.631466,4.751431,4.049887,3.700596,2.013015,12.64329,3.959218,10.24169,3.492317,10.833,3.655013,7.320807,12.60177,154.8207,0,0
122,7.218174,2.388942,2.135376,18.3241,9.200212,6.628644,5.628044,4.745543,4.05722,3.701776,2.009048,12.64814,3.938632,10.24426,3.490087,10.83372,3.655278,7.321274,12.60299,154.8135,0,0
123,7.217522,2.372966,2.12289,18.32212,9.205775,6.626112,5.62471,4.739029,4.064222,3.703303,2.005153,12.65336,3.919722,10.24786,3.488339,10.83452,3.655828,7.321778,12.60408,154.8057,0,0
124,7.216447,2.357667,2.111319,18.3205,9.211641,6.624608,5.62129,4.73246,4.070778,3.70505,2.001328,12.66002,3.902337,10.25173,3.487022,10.835,3.656649,7.322303,12.60505,154.7975,0,0
125,7.21536,2.342996,2.100625,18.3193,9.21788,6.623823,5.617641,4.726198,4.07689,3.706938,1.997569,12.66844,3.886344,10.25541,3.48609,10.83495,3.657728,7.322831,12.60592,154.789,0,0
126,7.214431,2.328905,2.090767,18.31851,9.224525,6.623553,5.613649,4.720743,4.082135,3.708914,1.993873,12.67851,3.871621,10.25863,3.485503,10.83445,3.659053,7.323356,12.6067,154.7805,0,0
127,7.213693,2.315351,2.081709,18.31804,9.231571,6.623666,5.609237,4.716175,4.086699,3.710923,1.990235,12.69002,3.858053,10.2612,3.485231,10.83382,3.660607,7.323877,12.6074,154.772,0,0
128,7.213127,2.302294,2.073415,18.31772,9.238985,6.62408,5.604414,4.712226,4.091069,3.712912,1.986647,12.70268,3.845534,10.26298,3.485249,10.83364,3.662374,7.32439,12.60804,154.7636,0,0
