EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"1/5/2024 1:21:45 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,base_run
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,AvgWeightOrProdCons

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
1,0.003116677,0.09011913,0.4538813,0.002887283,0.04924865,0.1576816,0.2987057,0.4441105,0.5721663,0.7302529,0.1773481,0.001366974,0.1433135,0.002429757,0.07502338,0.002895175,0.119924,0.3000136,0.1950089,0.2965718,0,0
2,0.003116559,0.09006301,0.4542262,0.002878036,0.04925057,0.1576437,0.2983979,0.4437402,0.5715462,0.7297716,0.1773481,0.00132508,0.1440412,0.002430127,0.07502431,0.002876214,0.1201624,0.3000136,0.1950089,0.2965718,0,0
3,0.00311581,0.08997709,0.4547228,0.002865457,0.04924241,0.1575145,0.2978497,0.4429878,0.5703844,0.728864,0.1773481,0.001277736,0.1451613,0.002430646,0.07502688,0.00285273,0.1204961,0.3000136,0.1950089,0.2965718,0,0
4,0.003114535,0.08986343,0.4553576,0.002851436,0.04922668,0.1573141,0.2970862,0.4419217,0.5687146,0.7275529,0.1773481,0.001227954,0.1466465,0.002431375,0.07503195,0.00282611,0.1209119,0.3000136,0.1950089,0.2965718,0,0
5,0.003112764,0.08972415,0.4561189,0.002837714,0.04920504,0.157058,0.296134,0.440595,0.566578,0.7258604,0.1773481,0.001178429,0.148476,0.002432291,0.07504033,0.002797989,0.1213982,0.3000136,0.1950089,0.2965718,0,0
6,0.003110491,0.08956132,0.4569962,0.002825842,0.04917851,0.1567579,0.2950198,0.4390488,0.5640199,0.7238073,0.1773481,0.001131588,0.1506333,0.00243332,0.07505264,0.002770161,0.1219445,0.3000136,0.1950089,0.2965718,0,0
7,0.003107699,0.08937705,0.4579808,0.002817144,0.04914766,0.156423,0.2937698,0.4373153,0.5610875,0.7214131,0.1773481,0.001089583,0.1531064,0.002434358,0.07506934,0.00274445,0.1225416,0.3000136,0.1950089,0.2965718,0,0
8,0.003104371,0.08917341,0.4590651,0.002812682,0.04911277,0.1560603,0.2924083,0.4354189,0.5578281,0.718697,0.1773481,0.001054238,0.1558867,0.002435288,0.07509075,0.002722614,0.1231811,0.3000136,0.1950089,0.2965718,0,0
9,0.003100496,0.08895236,0.4602427,0.002813243,0.04907392,0.1556749,0.290958,0.433379,0.5542873,0.7156768,0.1773481,0.001026962,0.1589692,0.002435994,0.07511696,0.00270627,0.1238557,0.3000136,0.1950089,0.2965718,0,0
10,0.003096073,0.08871581,0.4615082,0.002819336,0.04903112,0.1552708,0.2894394,0.4312105,0.5505089,0.7123699,0.1773481,0.001008766,0.1623518,0.00243637,0.0751479,0.002696838,0.1245588,0.3000136,0.1950089,0.2965718,0,0
11,0.003091113,0.0884655,0.4628567,0.002831198,0.04898432,0.154851,0.2878706,0.4289249,0.5465335,0.7087927,0.1773481,0.001000214,0.1660354,0.00243633,0.07518332,0.002695512,0.1252847,0.3000136,0.1950089,0.2965718,0,0
12,0.00308564,0.088203,0.4642839,0.002848818,0.04893351,0.1544178,0.2862678,0.4265313,0.5423986,0.7049616,0.1773481,0.001001431,0.1700232,0.002435816,0.07522275,0.00270324,0.1260282,0.3000136,0.1950089,0.2965718,0,0
13,0.003078826,0.08792783,0.465848,0.002868366,0.04886266,0.1540358,0.2847111,0.424048,0.5381886,0.7008253,0.1773481,0.001012243,0.1734779,0.002438215,0.07520401,0.002718657,0.126369,0.3000136,0.1950089,0.2965718,0,0
14,0.003070796,0.08764716,0.4675069,0.00288609,0.04875214,0.1536945,0.2832151,0.421461,0.5339711,0.696391,0.1773481,0.001029598,0.1769782,0.002443201,0.07519938,0.002744779,0.1264186,0.3000136,0.1950089,0.2965718,0,0
15,0.003061723,0.08736066,0.4692535,0.002902282,0.04861846,0.1533839,0.281788,0.4187697,0.5297874,0.6916725,0.1773481,0.001051583,0.1804972,0.002449972,0.07520159,0.002779944,0.1262026,0.3000136,0.1950089,0.2965718,0,0
16,0.003051793,0.08706812,0.4710772,0.002916994,0.04847496,0.1530947,0.2804329,0.4159828,0.5256608,0.6866915,0.1773481,0.001076555,0.1840066,0.002457898,0.07520448,0.002822271,0.1257487,0.3000136,0.1950089,0.2965718,0,0
17,0.003041211,0.08676945,0.4729687,0.002930146,0.04833269,0.1528184,0.2791496,0.4131149,0.5216014,0.6814747,0.1773481,0.001102979,0.1874735,0.002466441,0.07520303,0.002869542,0.1250863,0.3000136,0.1950089,0.2965718,0,0
18,0.003030188,0.08646468,0.4749195,0.002941675,0.0482001,0.1525477,0.2779354,0.4101845,0.5176105,0.676052,0.1773481,0.001129444,0.1908608,0.002475105,0.07519327,0.002919187,0.1242456,0.3000136,0.1950089,0.2965718,0,0
19,0.003018938,0.08615397,0.4769225,0.002951648,0.04808333,0.1522768,0.2767863,0.4072119,0.513683,0.6704543,0.1773481,0.001154663,0.1941271,0.002483398,0.07517219,0.002968332,0.1232568,0.3000136,0.1950089,0.2965718,0,0
20,0.003007678,0.08583758,0.4789713,0.002960156,0.04798651,0.1520007,0.2756974,0.4042175,0.5098096,0.6647136,0.1773481,0.001177453,0.1972262,0.002490819,0.07513751,0.003013863,0.122149,0.3000136,0.1950089,0.2965718,0,0
21,0.002996619,0.08551592,0.4810604,0.002967318,0.04791214,0.1517163,0.2746631,0.4012215,0.5059781,0.658861,0.1773481,0.001196656,0.2001053,0.002496852,0.07508753,0.003052496,0.12095,0.3000136,0.1950089,0.2965718,0,0
22,0.002985959,0.08518948,0.4831854,0.002973279,0.04786137,0.1514214,0.2736778,0.3982426,0.502175,0.6529269,0.1773481,0.001211301,0.2027073,0.00250098,0.07502094,0.003080868,0.1196849,0.3000136,0.1950089,0.2965718,0,0
23,0.002975885,0.08485883,0.4853427,0.002978208,0.04783434,0.1511149,0.2727358,0.3952978,0.4983858,0.6469396,0.1773481,0.001220561,0.2049701,0.002502695,0.07493666,0.0030956,0.1183766,0.3000136,0.1950089,0.2965718,0,0
24,0.002966561,0.08452462,0.4875296,0.002982289,0.04783043,0.1507968,0.2718318,0.392402,0.4945961,0.6409262,0.1773481,0.001223648,0.2068278,0.002501513,0.07483368,0.003093382,0.1170451,0.3000136,0.1950089,0.2965718,0,0
25,0.002956309,0.08421063,0.4898348,0.002985708,0.04783342,0.150441,0.2710168,0.3896148,0.4907999,0.6350203,0.1773481,0.001188742,0.2096772,0.002499389,0.07481098,0.003071402,0.116284,0.3000136,0.1950089,0.2965718,0,0
26,0.002944925,0.08388646,0.4921807,0.002988693,0.04783003,0.1500156,0.270274,0.3869577,0.486965,0.6292422,0.1773481,0.001144209,0.2134462,0.002496396,0.07481075,0.003032251,0.1159924,0.3000136,0.1950089,0.2965718,0,0
27,0.002932837,0.08355398,0.4945711,0.002991414,0.04782603,0.1495463,0.2695864,0.3844429,0.4830785,0.6236021,0.1773481,0.001095415,0.2180445,0.002492541,0.07482521,0.002978655,0.1160935,0.3000136,0.1950089,0.2965718,0,0
