EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"1/5/2024 1:21:45 PM"
ModelName,"NWACS AM 7ages"
EcosimScenario,base_run
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,Catch

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
34,2.293775E-06,0.002799512,0.001900943,6.533424E-05,0.002735503,0.009695223,0.002986515,0.0004985871,8.355629E-05,2.587594E-05,0.005192792,0.00225905,0.06317265,2.71168E-05,0.003354812,0.005078991,0.06491694,0,0,0,0,0
35,2.330115E-06,0.002817156,0.001932924,6.510086E-05,0.002730357,0.009730832,0.002987673,0.0004999734,8.429375E-05,2.60689E-05,0.005196591,0.002255525,0.06187726,2.722634E-05,0.003364606,0.005157362,0.0660513,0,0,0,0,0
36,2.368E-06,0.002834965,0.001965125,6.486541E-05,0.002725035,0.009763788,0.002988162,0.000501212,8.507253E-05,2.625557E-05,0.005200547,0.002279367,0.06066708,2.735139E-05,0.003374275,0.005282102,0.06714859,0,0,0,0,0
37,2.407038E-06,0.00147984,0.005143227,5.015706E-05,0.002110782,0.007599473,0.002321736,0.0003899205,6.654465E-05,2.05248E-05,0.005204657,0.0007222532,0.05751401,3.212474E-05,0.006725268,0.0006506685,0.0802352,0,0,0,0,0
38,2.4472E-06,0.001492977,0.005182654,4.997027E-05,0.002106654,0.007613522,0.002327782,0.0003908022,6.699628E-05,2.067595E-05,0.005208922,0.0008404066,0.05667429,3.221674E-05,0.006610254,0.0006894172,0.08124369,0,0,0,0,0
39,2.488466E-06,0.001505986,0.00522248,4.978084E-05,0.002102531,0.007621349,0.002336096,0.0003916244,6.739134E-05,2.082998E-05,0.005213346,0.0009653633,0.05591605,3.229101E-05,0.006511227,0.0007299656,0.08227634,0,0,0,0,0
40,2.530831E-06,0.001518889,0.005262665,4.958833E-05,0.002098424,0.007624198,0.00234584,0.0003923765,6.773955E-05,2.098684E-05,0.005217934,0.001094535,0.05523733,3.234477E-05,0.006425586,0.0007718896,0.08334213,0,0,0,0,0
41,2.574292E-06,0.001531703,0.005303181,4.939255E-05,0.002094287,0.0076233,0.002356356,0.0003930481,6.804868E-05,2.114662E-05,0.005222691,0.001224623,0.05463689,3.237244E-05,0.006351169,0.0008144959,0.0844503,0,0,0,0,0
42,2.618834E-06,0.001544448,0.005344006,4.919351E-05,0.002090075,0.007619653,0.002367145,0.0003936301,6.832487E-05,2.130952E-05,0.005227622,0.001351411,0.0541144,3.236641E-05,0.00628618,0.0008568445,0.08561017,0,0,0,0,0
43,2.664424E-06,0.001557142,0.00538513,4.899138E-05,0.002085776,0.0076139,0.002377835,0.0003941155,6.857294E-05,2.147582E-05,0.005232731,0.001469782,0.05367034,3.231776E-05,0.006229126,0.0008977735,0.08683083,0,0,0,0,0
44,2.711012E-06,0.001569804,0.005426551,4.87864E-05,0.002081371,0.00760655,0.002388153,0.0003944997,6.87966E-05,2.164585E-05,0.005238022,0.001573763,0.05330595,3.221695E-05,0.00617878,0.0009359376,0.08812109,0,0,0,0,0
45,2.758529E-06,0.001582451,0.005468278,4.857814E-05,0.002076847,0.00759801,0.002397906,0.0003947804,6.899877E-05,2.181997E-05,0.005243499,0.001656391,0.05302343,3.205445E-05,0.006134123,0.0009698521,0.08948929,0,0,0,0,0
46,2.806888E-06,0.001595103,0.005510328,4.835845E-05,0.002072277,0.007588598,0.002406958,0.0003949573,6.91816E-05,2.199856E-05,0.005249162,0.001709937,0.05282563,3.182122E-05,0.00609433,0.0009979408,0.09094331,0,0,0,0,0
47,2.855981E-06,0.001607776,0.005552722,4.812686E-05,0.002067637,0.007578565,0.00241522,0.0003950321,6.934668E-05,2.2182E-05,0.00525501,0.001726127,0.05271576,3.150907E-05,0.006058729,0.001018582,0.09249037,0,0,0,0,0
48,2.905694E-06,0.001620489,0.005595491,4.788307E-05,0.002062904,0.0075681,0.002422637,0.0003950084,6.949517E-05,2.237067E-05,0.005261041,0.001696032,0.05269742,3.111084E-05,0.006026785,0.001030156,0.09413709,0,0,0,0,0
49,2.954383E-06,0.0008918648,0.001456319,9.935859E-05,0.004292893,0.01575536,0.005063418,0.0008244475,0.000145256,4.703871E-05,0.005267275,0.002112624,0.02827706,3.616057E-05,0.004589206,0.0004001158,0.0831921,0,0,0,0,0
50,3.001795E-06,0.0009002169,0.001483362,9.879597E-05,0.004281856,0.01572324,0.005068052,0.0008259197,0.0001454999,4.738391E-05,0.00527374,0.00204442,0.02908711,3.584223E-05,0.00460744,0.0004050907,0.08498525,0,0,0,0,0
