EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:32 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,ConsumptionBiomass

timestep\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
41,6.620677,2.064992,1.206737,20.90136,8.031013,5.693299,4.178737,2.81289,2.561885,2.58043,1.38965,11.69252,3.37265,10.73565,3.07496,11.28234,2.518932,3.3169,9.885862,131.084,0,0
42,6.749073,2.031564,1.188771,20.10099,8.769846,4.316604,4.247389,2.707982,2.449045,2.446009,1.372506,11.70203,3.35373,10.75737,3.060981,11.02107,2.488621,3.095527,9.443443,122.0304,0,0
43,6.723393,2.027126,1.171775,25.36336,10.55295,5.828988,5.192474,3.326069,2.976557,3.058602,1.389244,11.83467,3.362012,10.87398,3.16133,11.60522,2.699152,3.608115,10.9843,148.936,0,0
44,6.59035,2.035455,1.168361,25.80901,10.37009,6.933698,5.578854,3.689286,3.25503,3.292201,1.423627,12.03168,3.381719,10.93932,3.312145,12.25244,3.004276,3.879565,11.24541,148.3645,0,0
45,6.786265,2.042123,1.164503,25.15545,9.96441,6.775321,5.357347,3.717508,3.225953,3.231133,1.43047,12.16002,3.398774,10.85524,3.371403,11.9891,3.067217,3.827539,10.90573,138.8838,0,0
46,7.014575,2.041965,1.159933,19.76709,9.649305,6.177162,5.404745,3.616376,3.089348,3.086998,1.420972,12.25903,3.410051,10.62185,3.374177,11.4994,3.009482,3.65402,10.46784,131.104,0,0
47,7.037763,2.067078,1.158703,19.34357,10.55228,6.900529,6.565287,4.121512,3.482166,3.571572,1.442583,12.53817,3.447994,10.56904,3.486219,11.77324,3.168221,4.079725,11.60234,149.8124,0,0
48,6.981502,2.091996,1.165557,18.95452,9.738041,7.265356,6.017398,4.119096,3.456943,3.510323,1.459811,12.8678,3.48056,10.47897,3.57037,11.87627,3.273387,4.074611,11.23338,141.108,0,0
49,7.153735,2.098285,1.159729,16.82978,8.480988,6.367392,5.425067,3.87972,3.116845,3.159785,1.438697,12.85114,3.447932,10.14154,3.48918,11.00106,3.095572,3.714099,10.36126,126.4747,0,0
50,7.208422,2.106242,1.155132,17.32735,8.890931,6.218241,5.279265,3.962534,3.092433,3.224714,1.427192,12.79749,3.445824,9.936977,3.464282,10.6779,3.015142,3.693375,10.55249,132.5293,0,0
51,7.061351,2.123239,1.156419,20.09855,9.145995,6.470142,5.661128,4.324139,3.239921,3.455691,1.437974,12.84769,3.458319,9.942316,3.518392,11.19095,3.0944,3.871523,11.03813,141.0995,0,0
52,6.865617,2.173508,1.16597,22.66301,10.59004,7.563109,7.088467,5.382385,3.87858,4.247729,1.497905,13.1324,3.518714,10.26953,3.744724,12.30398,3.468641,4.663704,12.76348,163.7929,0,0
53,6.77963,2.279378,1.1961,23.93772,14.25131,8.7431,8.104286,6.975253,4.938403,5.408336,1.640984,13.79615,3.656697,10.97266,4.222293,13.67511,4.22464,6.1396,15.12424,184.212,0,0
54,7.049611,2.435861,1.251408,22.54202,15.61024,11.11181,7.165231,8.782877,5.99299,6.432274,1.848737,14.64796,3.862496,11.61253,4.809978,13.91895,5.048696,7.953928,17.02967,190.9824,0,0
55,7.550775,2.626879,1.324981,20.37133,16.29995,11.61756,8.474365,9.802165,6.786636,7.117931,2.083265,15.30032,4.098975,11.75168,5.321498,12.99226,5.651998,9.840676,18.24598,189.9499,0,0
56,8.020987,2.835689,1.414928,18.75714,15.22338,11.40253,9.813871,10.03698,7.221745,7.403792,2.308947,15.50593,4.324774,11.35616,5.645132,11.70021,5.936354,11.55366,18.73123,185.312,0,0
57,8.310555,3.048144,1.513502,17.52117,15.35122,11.12486,9.617496,9.715251,7.36595,7.407516,2.50733,15.30516,4.517344,10.65489,5.781216,10.5642,5.965127,13.03389,18.77616,180.6148,0,0
58,8.443489,3.266249,1.621252,16.75774,14.36605,11.44973,9.216922,10.10461,7.437928,7.40154,2.702344,14.80295,4.695501,9.97491,5.842858,9.876035,5.918735,14.63009,18.99132,179.8037,0,0
59,8.408594,3.46905,1.733782,16.19881,13.38795,11.06764,8.974445,10.55702,7.251164,7.162574,2.863946,13.87269,4.838649,9.328218,5.800595,9.476342,5.763111,15.85462,18.67697,175.8453,0,0
60,8.117066,3.61156,1.840981,15.58505,12.05334,9.757233,8.821279,9.01712,6.577777,6.458149,2.905889,12.72549,4.911589,8.551441,5.550712,8.995318,5.361507,15.81858,17.25159,164.6227,0,0
61,7.704802,3.708038,1.938649,14.60422,11.93056,8.810317,8.001166,8.094227,6.19361,5.837042,2.880398,11.69643,4.995105,7.960969,5.177561,8.628284,4.895589,15.46693,16.20673,159.1379,0,0
