EwEVersion,"6.6.8.18072 (compiled 11/4/2022)"
Date,"10/17/2023 10:05:33 AM"
ModelName,"NWACS AM 7ages"
EcosimScenario,forcing_pdsi_egg_amo1
TimeSeries,"copyUpdated NWACS MICE 5 v2-1-6-Time series grid"
StartYear,1985

Data,AvgWeightOrProdCons

year\group,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
2005,0.002410267,0.05574587,0.3318185,0.003741023,0.08739837,0.2972222,0.7642068,1.280104,1.584049,3.410624,0.1773481,0.001457127,0.2294718,0.002389957,0.07648735,0.003145476,0.09877182,0.3000136,0.1950089,0.2965718,0,0
2006,0.001904962,0.06729804,0.4384797,0.002288033,0.1041065,0.3494327,0.6559484,1.12269,1.535292,3.311735,0.1773481,0.001471829,0.2084495,0.002573687,0.08010251,0.003146401,0.1293299,0.3000136,0.1950089,0.2965718,0,0
2007,0.002211056,0.07343195,0.6275619,0.002840648,0.05973564,0.3711462,0.7526329,1.105986,1.537224,3.238804,0.1773481,0.001731383,0.2096777,0.002295081,0.09645467,0.002623278,0.1337816,0.3000136,0.1950089,0.2965718,0,0
2008,0.002159227,0.05136363,0.6367843,0.00454015,0.06575269,0.1679891,0.443116,0.7199917,0.9259598,2.150804,0.1773481,0.001332982,0.1278857,0.001926127,0.06339385,0.002941344,0.08196679,0.3000136,0.1950089,0.2965718,0,0
2009,0.003080424,0.03848517,0.599582,0.001510177,0.1011508,0.3430616,0.5608863,0.9550324,1.236253,2.019356,0.1773481,0.001162026,0.1529948,0.002225509,0.09183756,0.002775098,0.1580325,0.3000136,0.1950089,0.2965718,0,0
2010,0.003435252,0.03895116,0.6406005,0.003105079,0.06157714,0.448157,0.8734716,1.19852,1.666245,2.554967,0.1773481,0.001363412,0.2180291,0.002234603,0.1160767,0.002901455,0.1441652,0.3000136,0.1950089,0.2965718,0,0
2011,0.002594603,0.03954008,0.6388711,0.003602878,0.06376173,0.1909658,0.5779791,0.9302811,1.150445,1.971462,0.1773481,0.00126942,0.1873753,0.002087617,0.07851066,0.003424987,0.09442519,0.3000136,0.1950089,0.2965718,0,0
2012,0.002910022,0.03979239,0.5492198,0.002582966,0.05891501,0.2093197,0.3875853,0.8424938,1.099352,1.55374,0.1773481,0.001012984,0.2011513,0.001851919,0.08557711,0.002255158,0.1207644,0.3000136,0.1950089,0.2965718,0,0
2013,0.002725481,0.03416946,0.3618945,0.002276452,0.06931703,0.1804085,0.3469891,0.5093738,0.8441315,1.268801,0.1773481,0.0007629702,0.2273527,0.002013558,0.07777666,0.002785062,0.1077799,0.3000136,0.1950089,0.2965718,0,0
2014,0.003651146,0.03204429,0.2646323,0.002295206,0.05972026,0.2770927,0.4710914,0.683606,0.8562979,1.792968,0.1773481,0.0007996438,0.2854867,0.002142414,0.09661745,0.002604785,0.1490151,0.3000136,0.1950089,0.2965718,0,0
2015,0.003605935,0.03224327,0.228217,0.003047924,0.04504155,0.1777801,0.4370988,0.6210654,0.7648318,1.147671,0.1773481,0.0007488537,0.3133352,0.002164739,0.07621078,0.002994926,0.09723639,0.3000136,0.1950089,0.2965718,0,0
2016,0.003814418,0.03140936,0.1884906,0.002814193,0.04536711,0.1172957,0.2648255,0.4940321,0.6102814,0.7933993,0.1773481,0.0006342478,0.306771,0.002121917,0.0683696,0.002461948,0.08665123,0.3000136,0.1950089,0.2965718,0,0
2017,0.004793255,0.02943832,0.1379792,0.001971296,0.0536875,0.1289928,0.195412,0.333306,0.5153099,0.6660534,0.1773481,0.0006539524,0.2943434,0.002329781,0.06969965,0.002194783,0.09413026,0.3000136,0.1950089,0.2965718,0,0
